id,rut,nombre,registro,comuna,capital
4997201,77914862-9,TRANSPORTES Y CONSTRUCCIONES TELLO SPA,2024-03-12,PROVIDENCIA,17600000
4997384,77914932-3,TRANSPORTES NICOLAS NAWRATH CASTRO  E.I.R.L.,2024-03-12,PROVIDENCIA,200000
4998774,77914906-4,DEYEDO SALUD SpA,2024-03-12,PROVIDENCIA,5000000
4947884,77914972-2,Mirage Eventos SpA,2024-03-12,PROVIDENCIA,1000000
4991735,77915111-5,Grupo M\341s Aseo SpA,2024-03-12,PROVIDENCIA,2500000
4995430,77915186-7,DALIA NEGRA WEAR SPA,2024-03-12,PROVIDENCIA,1000000
4988954,77915143-3,COMERCIALIZADORA BAZ\301N Y PI\321A SPA,2024-03-12,PROVIDENCIA,1000000
4993785,77914674-K,PARABRISAS JIRON SPA,2024-03-12,PROVIDENCIA,1000000
4968434,77914676-6,Comercializadora D&R SpA,2024-03-12,PROVIDENCIA,8000000
4996746,77915109-3,GESBOR CONSULTORIA Y SERVICIOS SpA,2024-03-12,PROVIDENCIA,6000000
4995764,77914892-0,JAVIER FRANCISCO ROJAS CELIS SERVICIO TECNICO ELECTRONICA E.I.R.L.,2024-03-12,PROVIDENCIA,1000000
4950685,77914958-7,Fermentero SPA,2024-03-12,PROVIDENCIA,3000000
4985180,77914589-1,IMPORTADORA APOSTOL JC SPA,2024-03-11,PROVIDENCIA,5000000
5000557,77915176-K,SUBLINOVENA SPA,2024-03-12,PROVIDENCIA,1563500
4995803,77914825-4,Sociedad de Inversiones El Taihuen SpA,2024-03-12,PROVIDENCIA,1000000
4988733,77914675-8,Origen Nativo SpA,2024-03-12,PROVIDENCIA,30000000
4987236,77914792-4,FruttiDelSole SpA,2024-03-12,PROVIDENCIA,500000
4985285,77914648-0,ASESORIAS LIMITADA,2024-03-12,PROVIDENCIA,500000
5001235,77915675-3,Centro Cl\355nico M&Z Dental SpA,2024-03-13,PROVIDENCIA,1000000
5002090,77915649-4,Grupo Digital OJ SpA,2024-03-13,PROVIDENCIA,1000000
4997208,77915602-8,CONTARIA SpA,2024-03-13,PROVIDENCIA,10000
4976620,77915664-8,Henriquez y Loyola Mantenimiento Integral Limitada,2024-03-13,PROVIDENCIA,500000
4999670,77915478-5,MODERTEC CONSULTORES LIMITADA,2024-03-13,PROVIDENCIA,500000
5000821,77915269-3,ALEVIN SPA,2024-03-13,PROVIDENCIA,1000000
5001838,77915537-4,Otro Felipe SpA,2024-03-13,PROVIDENCIA,1000000
5002627,77915782-2,INGENIERIA ELECTRICA CARRASCO  SpA,2024-03-13,PROVIDENCIA,1000000
5002638,77915846-2,CONSTRUCCIONES JUAN CARLOS ANDRADE RIVERA E.I.R.L.,2024-03-13,PROVIDENCIA,100000
5002702,77915764-4,Big Moxi Games SpA,2024-03-13,PROVIDENCIA,10000000
4992731,77915332-0,DECORACION Y URBANISMO KUYENRAY SpA,2024-03-13,PROVIDENCIA,1300000
4996288,77915487-4,TRANSPORTES EDUARDO ALIAGA DONOSO E.I.R.L.,2024-03-13,PROVIDENCIA,200000
4993319,77915523-4,TE LO TENGO SPA,2024-03-13,PROVIDENCIA,1500000
5003115,77915852-7,INVERSIONES E INMOBILIARIA TOP PROPERTY SPA,2024-03-13,PROVIDENCIA,500000
5001210,77915418-1,Servicios Profesionales de Psicolog\355a Anne Csaszar E.I.R.L.,2024-03-13,PROVIDENCIA,1
4997914,77915663-K,TRANSPORTES AGUSTIN JAUREGUI GUERRA E.I.R.L.,2024-03-13,PROVIDENCIA,200000
4989873,77915871-3,CUIDADORES ADULTO MAYOR SPA,2024-03-13,PROVIDENCIA,200000
4996366,77915553-6,Servicio de Costrucci\363n Flores Limitada,2024-03-13,PROVIDENCIA,700000
5001127,77915651-6,PK Medical SpA,2024-03-13,PROVIDENCIA,5000000
4998644,77915832-2,AVC ASESORIAS SpA,2024-03-13,PROVIDENCIA,1000000
4992751,77915428-9,SERVICIOS VILLALCAN SPA,2024-03-13,PROVIDENCIA,3500000
5002300,77915713-K,Clervice Spa,2024-03-13,PROVIDENCIA,1000000
5000660,77915227-8,A.F. JHON SpA,2024-03-12,PROVIDENCIA,1000000
5003200,77915876-4,Artefolk M\355stica SpA,2024-03-13,PROVIDENCIA,1000000
4997422,77915655-9,TRANSPORTES BENJAMIN ACEVEDO ESPINOZA E.I.R.L.,2024-03-13,PROVIDENCIA,200000
5002404,77915697-4,Laboratorio SPA,2024-03-13,PROVIDENCIA,2000000
5001904,77915653-2,YURA SEARCH SPA,2024-03-13,PROVIDENCIA,1000000
4978519,77915427-0,Inversiones Amadetto SpA,2024-03-13,PROVIDENCIA,5000000
4997139,77915465-3,TRANSPORTES RICARDO CACERES CARRE\321O E.I.R.L.,2024-03-13,PROVIDENCIA,200000
4978851,77915863-2,CONSTRUCTORA LOS VILLANUEVA SpA,2024-03-13,PROVIDENCIA,6000000
4997904,77915473-4,TRANSPORTES DANIEL GONZALEZ LIZAMA E.I.R.L.,2024-03-13,PROVIDENCIA,200000
4997566,77915567-6,Costa Estudio Asesor\355as de Marketing y Comunicaciones Limitada,2024-03-13,PROVIDENCIA,2500000
5001100,77915515-3,SATUMEDIA & ASOCIADOS SPA,2024-03-13,PROVIDENCIA,1000000
4945068,77915335-5,ACFA SPA,2024-03-13,PROVIDENCIA,10000000
4999042,77915556-0,CCP  SpA,2024-03-13,PROVIDENCIA,3000000
5001350,77915448-3,Tr\351bol Otec Limitada,2024-03-13,PROVIDENCIA,1600000
5002077,77915682-6,Estrategia Optima SpA,2024-03-13,PROVIDENCIA,100000
4997168,77915704-0,CARRASCO BARROS SpA,2024-03-13,PROVIDENCIA,1000000
5002148,77915666-4,VANA CHILE SpA,2024-03-13,PROVIDENCIA,1000000
5001112,77915858-6,HG GOLD CAPITAL SpA,2024-03-13,PROVIDENCIA,8000000
5001094,77915388-6,Terminaciones RV SpA,2024-03-13,PROVIDENCIA,500000
4999997,77915772-5,Antiguedades y Decoraci\363n Alfredo Diban E.I.R.L.,2024-03-13,PROVIDENCIA,300000
5000908,77915236-7,Comercializadora Mau SpA,2024-03-13,PROVIDENCIA,1500000
4997028,77915474-2,TRANSPORTES JAVIER ENRIQUE CARRILLO E.I.R.L.,2024-03-13,PROVIDENCIA,200000
4997173,77915656-7,TRANSPORTES ALEXIS ESPINOZA COVARRUBIAS E.I.R.L.,2024-03-13,PROVIDENCIA,200000
4998759,77915796-2,MULTISERVICIOS MIRANDA SpA,2024-03-13,PROVIDENCIA,1000000
4999750,77915253-7,GADAL SPA,2024-03-13,PROVIDENCIA,2000000
5002943,77915828-4,SVC Custom Chile Spa,2024-03-13,PROVIDENCIA,1000000
4968117,77915599-4,Red Code Music SpA,2024-03-13,PROVIDENCIA,1000000
5002995,77916479-9,ARET\311 GROUP SpA,2024-03-14,PROVIDENCIA,1000000
5002193,77916734-8,ALFRAM COMERCIAL SpA,2024-03-14,PROVIDENCIA,1000000
4996491,77916568-K,TRANSPORTES MATIAS ALEGRIA TRONCOSO  E.I.R.L.,2024-03-14,PROVIDENCIA,200000
5003917,77916616-3,Geriakine SpA,2024-03-14,PROVIDENCIA,5000000
4907316,77916556-6,TRANSPORTES  EMERR SPA,2024-03-14,PROVIDENCIA,1000000
4998807,77916623-6,Construcciones y Servicios YC SpA,2024-03-14,PROVIDENCIA,1000000
4991342,77916537-K,CARLOS PELUKO SPA,2024-03-14,PROVIDENCIA,1000000
5005318,77916866-2,ACG MODULAR SpA,2024-03-14,PROVIDENCIA,500000
4997343,77916565-5,TRANSPORTES FREDDY GUAJARDO IRIARTE E.I.R.L.,2024-03-14,PROVIDENCIA,200000
4997492,77916557-4,TRANSPORTES LEANDRO CAMPOS GUERRA E.I.R.L.,2024-03-14,PROVIDENCIA,200000
4986883,77916813-1,INNOVA Y APRENDE SPA,2024-03-14,PROVIDENCIA,500000
5003929,77916484-5,Viktoria Ingenieria SpA,2024-03-14,PROVIDENCIA,500000
5002259,77916569-8,ALEX CHACON SpA,2024-03-14,PROVIDENCIA,1000000
4995403,77916629-5,Transportes Mr Hermanos SpA,2024-03-14,PROVIDENCIA,35000000
4929935,77916497-7,IMPORTACIONES C\301RDENAS SPA,2024-03-14,PROVIDENCIA,3000000
4999995,77916593-0,TECNO FACILITY SpA,2024-03-14,PROVIDENCIA,1000000
4998912,77916651-1,ALRAM CONSTRUCCIONES Y DEMOLICIONES SPA,2024-03-14,PROVIDENCIA,2500000
5003639,77916838-7,Servicios Legales RDO Limitada,2024-03-14,PROVIDENCIA,1000000
5004607,77916717-8,HOVER SPA,2024-03-14,PROVIDENCIA,1000000
5003307,77916389-K,ASTUCIA  SPA,2024-03-14,PROVIDENCIA,1000000
4998395,77916576-0,Academia Cristian Cereceda SpA,2024-03-14,PROVIDENCIA,1000000
5002932,77916385-7,COMERCIAL HARD TRUCK CHILE SpA,2024-03-14,PROVIDENCIA,1000000
4966211,77916451-9,R\351ndevu Eventos SpA,2024-03-14,PROVIDENCIA,3500000
5003323,77916463-2,E-commerce Easy Life Store Jason Bottger  E.I.R.L.,2024-03-14,PROVIDENCIA,100
4995860,77916683-K,HubCoding SpA,2024-03-14,PROVIDENCIA,2000000
5002028,77916891-3,Asesor\355as Delaporte y Kuzmanic Limitada,2024-03-14,PROVIDENCIA,1000
4997273,77916564-7,TRANSPORTES LUIS VALERA GONZALEZ E.I.R.L.,2024-03-14,PROVIDENCIA,200000
5005293,77916855-7,ROBUMAQ SPA,2024-03-14,PROVIDENCIA,2000000
4993552,77916849-2,EL TIEMPO ENTRE PINCELES SpA,2024-03-14,PROVIDENCIA,1000000
5003398,77916845-K,spy dental center limitada,2024-03-14,PROVIDENCIA,10000000
5002974,77916491-8,ARET\311 SOLUTIONS SpA,2024-03-14,PROVIDENCIA,1000000
5003353,77916705-4,servicios varios Madrid spa,2024-03-14,PROVIDENCIA,2500000
5002442,77917087-K,Consultora de seguridad inform\341tica Ronny Machado Canales  E.I.R.L.,2024-03-15,PROVIDENCIA,500000
5001725,77917102-7,WINDOWS FILMS SpA,2024-03-15,PROVIDENCIA,2000000
4963630,77916924-3,PD GLOBAL SERVICES SPA,2024-03-15,PROVIDENCIA,1000000
4988504,77916948-0,SERVICIOS SANTA ROSA SPA,2024-03-15,PROVIDENCIA,3000000
5006635,77917118-3,GME POWER SPA,2024-03-15,PROVIDENCIA,5000000
5006989,77917236-8,KAISEN AUDITORES CONSULTORES SPA,2024-03-15,PROVIDENCIA,1000000
4994717,77917072-1,SERVITAL  SpA,2024-03-15,PROVIDENCIA,1000000
4995174,77917023-3,SMA ESTUDIO SPA,2024-03-15,PROVIDENCIA,3300000
5005451,77916973-1,Ram\363n aseos spa,2024-03-15,PROVIDENCIA,8000000
5006311,77917176-0,Gato gamer SpA,2024-03-15,PROVIDENCIA,4000000
5007080,77917262-7,SOCIEDAD CONSTRUCTORA ARQUITECTURA E INGIENERIA AGALAM SPA,2024-03-15,PROVIDENCIA,3000000
5006356,77917173-6,El Mundo del Caf\351 SpA,2024-03-15,PROVIDENCIA,50000000
5006271,77917356-9,COMERCIAL AGRICOLA VINKA SPA,2024-03-15,PROVIDENCIA,5000000
5001666,77916931-6,FACTOR LITERARIO SPA,2024-03-15,PROVIDENCIA,1000000
4921439,77917018-7,BOSQUESTUDIO SPA,2024-03-15,PROVIDENCIA,3000000
5004805,77917125-6,Transportes Lo Arcaya SpA,2024-03-15,PROVIDENCIA,10000000
4995448,77917070-5,km50 electric spa,2024-03-15,PROVIDENCIA,10000000
4989635,77917273-2,Servicios Transporte J J SpA,2024-03-15,PROVIDENCIA,10000000
5006724,77917174-4,Transporte Ramirez SPA,2024-03-15,PROVIDENCIA,1000000
4987342,77917514-6,G&H SPA,2024-03-17,PROVIDENCIA,3000000
5008647,77917522-7,Natasha gavidia estudio de danza E.I.R.L.,2024-03-17,PROVIDENCIA,300000
5008929,77917565-0,CCD SpA,2024-03-17,PROVIDENCIA,1000000
5003579,77917533-2,ESTUDIO APB SpA,2024-03-17,PROVIDENCIA,1000000
4994418,77918009-3,Transportes C Figueroa spa,2024-03-18,PROVIDENCIA,8000000
4978912,77918269-K,Chromalash Spa,2024-03-14,PROVIDENCIA,400000
5006198,77917705-K,Cl\355nica SaintVitalia Limitada,2024-03-18,PROVIDENCIA,1000000
5009710,77917856-0,AGRO INNOVA SPA,2024-03-18,PROVIDENCIA,3000000
5011614,77918258-4,Grupo MV SpA,2024-03-18,PROVIDENCIA,600000
4899949,77918019-0,Agricola Chucao SPA,2024-03-18,PROVIDENCIA,30000000
5002175,77918138-3,Mind Impulse Spa,2024-03-18,PROVIDENCIA,800000
5006358,77918168-5,ASISTENCIA JUDICIAL SpA,2024-03-18,PROVIDENCIA,500000
5001050,77917978-8,Mundo Favorito SpA,2024-03-18,PROVIDENCIA,3000000
5009998,77917895-1,Outro Wonder  SpA,2024-03-18,PROVIDENCIA,1000000
5004892,77918085-9,EGOLF STORE LIMITADA,2024-03-18,PROVIDENCIA,5000000
4981190,77917732-7,GEOFENIX TOPOGRAFIA Y FOTOGRAMETRIA LIMITADA,2024-03-18,PROVIDENCIA,5000000
4915255,77918293-2,ORBITA INGENIER\315A CIVIL Limitada,2024-03-18,PROVIDENCIA,2000000
5005020,77917956-7,Gesti\363n Residencial Integral.  SpA,2024-03-18,PROVIDENCIA,120000
5008814,77918137-5,servicio de turismo anastacia tours  limitada,2024-03-18,PROVIDENCIA,500000
5005042,77917906-0,endoestetica SpA,2024-03-18,PROVIDENCIA,1500000
5011066,77918275-4,Donoso y Fuentes SpA,2024-03-18,PROVIDENCIA,5000000
5006622,77918063-8,SERVICIOS Y ASESORIAS PALMA SPA,2024-03-18,PROVIDENCIA,100000
4987628,77918048-4,Grupo Armon\355a SpA,2024-03-18,PROVIDENCIA,150000
4991752,77917864-1,INVERSIONES TCE SpA,2024-03-18,PROVIDENCIA,1000000
5011127,77918149-9,CENTRO DE TERAPIAS ALTERNATIVAS YOGA SPA,2024-03-18,PROVIDENCIA,100000
5009274,77918279-7,LOGO LIMITADA,2024-03-18,PROVIDENCIA,2000000
5003060,77917675-4,HYPERWEB LIMITADA,2024-03-18,PROVIDENCIA,1000000
5008066,77917985-0,SMILE WITH ME ESTUDIO DENTAL LIMITADA,2024-03-18,PROVIDENCIA,1000000
5002196,77917998-2,construcciones foreston huerta SpA,2024-03-18,PROVIDENCIA,2000000
4981208,77917718-1,GEOFENIX CONSTRUCCIONES SPA,2024-03-18,PROVIDENCIA,1000000
5011156,77918172-3,INVERSIONES Y ASESOR\315AS NEKUME SPA,2024-03-18,PROVIDENCIA,1000000
5005174,77917989-3,SM COMERCIALIZADORA SpA,2024-03-18,PROVIDENCIA,1000000
5006559,77917902-8,Comercializadora Mas Ventanas SpA,2024-03-18,PROVIDENCIA,5000000
5007351,77918152-9,COMERCIALIZADORA DE ARTICULOS Y TECNOLOGIA CRIS-CRIS SpA,2024-03-18,PROVIDENCIA,5000000
5013966,77918916-3,TRAKKING SpA,2024-03-19,PROVIDENCIA,1000000
5013189,77918697-0,RODRIGUEZ SPA,2024-03-19,PROVIDENCIA,2000000
5010819,77918836-1,3VMCORP LATAM LIMITADA,2024-03-19,PROVIDENCIA,15000000
4972164,77918636-9,Cl\355nica Viveka SPA,2024-03-19,PROVIDENCIA,1000000
5008660,77918631-8,MercaVivo SpA,2024-03-19,PROVIDENCIA,10000000
5009414,77918664-4,Pi Studio SpA,2024-03-19,PROVIDENCIA,1000000
5010955,77918562-1,JR Consulting Corp. SpA,2024-03-19,PROVIDENCIA,1000000
5014050,77918939-2,Niu renta car spa,2024-03-19,PROVIDENCIA,1000000
5011592,77918931-7,ASESOR\315A Y DEFENSA JUR\315DICA LEGAPYME ABOGADOS ASOCIADOS LIMITADA,2024-03-19,PROVIDENCIA,100000
5013795,77918876-0,Soliciones Aereas Guajardo Diaz Spa,2024-03-19,PROVIDENCIA,3000000
4990032,77918693-8,Sociedad de Inversiones Los Lagos SpA,2024-03-19,PROVIDENCIA,1000000
5012576,77918703-9,AVANCE OTEC LIMITADA,2024-03-19,PROVIDENCIA,1000000
4933531,77918495-1,SERVICIOS Y PRODUCTOS CULTURALES ARLUMEN LIMITADA,2024-03-19,PROVIDENCIA,2000000
5009901,77918841-8,POWER PADEL PLUS SpA,2024-03-19,PROVIDENCIA,2000000
5009184,77918845-0,SUMINISTROS INDUSTRIALES e INVERSIONES SpA,2024-03-19,PROVIDENCIA,10000000
5007730,77918576-1,BICICLETA SPA,2024-03-19,PROVIDENCIA,1000000
5006659,77918649-0,Conciencia Electr\363nica SpA,2024-03-19,PROVIDENCIA,2000000
5008210,77918518-4,ACADEMIA WELLBEING CONOSUR SpA,2024-03-19,PROVIDENCIA,2000000
5002662,77918338-6,LATAM BUSSINES SPA,2024-03-19,PROVIDENCIA,3000000
5006965,77918955-4,Costa Estudio Asesor\355as de Marketing y Comunicaciones Limitada,2024-03-19,PROVIDENCIA,2500000
5012459,77918527-3,Dise\361o MadreLuna SpA,2024-03-19,PROVIDENCIA,4000000
5006594,77918734-9,Belen Soluciones y Tecnolog\355a SpA,2024-03-19,PROVIDENCIA,2000000
5010061,77918674-1,MVH Certificaci\363n de Transporte Vertical SpA,2024-03-19,PROVIDENCIA,2100000
5009725,77918639-3,TRANSPORTE C.A SpA,2024-03-19,PROVIDENCIA,1000000
5014222,77918962-7,Empresa de Transporte y Turismo Fabiola Gonz\341lez L\363pez E.I.R.L.,2024-03-19,PROVIDENCIA,1000000
4986477,77918683-0,PANGEA FULL SERVICES SpA,2024-03-19,PROVIDENCIA,4000000
5012891,77918874-4,COMUNIDAD PATRICIA LEFENDA  Y ELENA LEFENDA Y COMPA\321IA,2024-03-19,PROVIDENCIA,40000000
5012626,77918589-3,COMERCIALIZADORA AiraM SPA,2024-03-19,PROVIDENCIA,3000000
5013172,77918707-1,MILLAR SPA,2024-03-19,PROVIDENCIA,2000000
4999461,77918548-6,CONSTRUCCIONES CATALAN SpA,2024-03-19,PROVIDENCIA,1000000
4994676,77919075-7,SOCIEDAD DE PROFESIONALES GATICA Y LABRA Limitada,2024-03-20,PROVIDENCIA,2000000
5016335,77919541-4,Diego Asmir SpA,2024-03-20,PROVIDENCIA,3000000
5014283,77919196-6,Instalaciones El\351ctricas Pedro Perez Pontoni E.I.R.L.,2024-03-20,PROVIDENCIA,1000000
5013881,77919406-K,"IMPORTADORA, COMERCIALIZADORA Y DISTRIBUIDORA TUTYMARKET SPA",2024-03-20,PROVIDENCIA,500000
5016062,77919488-4,Translorca spa,2024-03-20,PROVIDENCIA,15393827
4980764,77919422-1,Servicios Inform\341ticos Resu SpA,2024-03-20,PROVIDENCIA,1000000
5011101,77919446-9,SERVICIOS PROFESIONALES BELROD LIMITADA,2024-03-20,PROVIDENCIA,4000000
5004133,77919028-5,CARGONAM CHILE SPA,2024-03-20,PROVIDENCIA,5000000
5014968,77919139-7,LGC SERVICIOS INTEGRALES SpA,2024-03-20,PROVIDENCIA,1000000
5015920,77919418-3,COMERCIAL ZGID SPA,2024-03-20,PROVIDENCIA,3000000
4969350,77919154-0,Inversiones Molina y Cia. SpA,2024-03-08,PROVIDENCIA,500000
5000390,77919396-9,TUTYCARGO GLOBAL SOLUTIONS SPA,2024-03-20,PROVIDENCIA,5000000
5014685,77919301-2,INVERSI\323N AUTOMOTRIZ SPA,2024-03-20,PROVIDENCIA,1000000
4920129,77919172-9,NextGen Tenis SPA,2024-03-20,PROVIDENCIA,1000000
5016307,77919549-K,COMERCIALIZADORA MUNDO AUTOMOTRIZ SPA,2024-03-20,PROVIDENCIA,2000000
5007720,77919112-5,ENERGY LEVEL UP CHARGER SpA,2024-03-20,PROVIDENCIA,4500000
5013755,77919021-8,Asesor\355as M&E Limitada,2024-03-20,PROVIDENCIA,500000
5012734,77919461-2,ASPH SHOP SPA,2024-03-20,PROVIDENCIA,500000
5006939,77919307-1,SOCIEDAD MEDIFAB SpA,2024-03-20,PROVIDENCIA,1000000
5015011,77919397-7,BLEITHYNG CHILE SpA,2024-03-20,PROVIDENCIA,40000000
4996006,77919088-9,SOCIEDAD PROFESIONAL OMEGNA ASESOR\315AS CONTABLES Y LABORALES LIMITADA,2024-03-20,PROVIDENCIA,500000
5013872,77919109-5,LOGISTIC VZLA SPA,2024-03-20,PROVIDENCIA,1000000
5000307,77919152-4,SOCIEDAD DE TRANSPORTES TR SpA,2024-03-20,PROVIDENCIA,2000000
5015562,77919484-1,MUEBLES SpA,2024-03-20,PROVIDENCIA,1000000
5003840,77919077-3,COMERCIALIZADORA Y SERVICIOS TECNOLOGICOS PAULINA RODE MU\321OZ AMOROS  E.I.R.L.,2024-03-20,PROVIDENCIA,1000000
5000330,77919415-9,IMH CONSULTORES INTEGRALES LIMITADA,2024-03-20,PROVIDENCIA,300000
4997117,77919032-3,Revoluciona SpA,2024-03-20,PROVIDENCIA,4000000
5014116,77919189-3,SOFTWARE FACTORY PROTOLYLAB SPA,2024-03-20,PROVIDENCIA,500000
5015083,77919554-6,R Y E SOLDADURAS SpA,2024-03-20,PROVIDENCIA,200000
5016055,77919529-5,FLORIDANEST SpA,2024-03-20,PROVIDENCIA,2000000
5002698,77919001-3,CONSTRUCTORA KALLESTAD Y PALMA SpA,2024-03-20,PROVIDENCIA,5000000
5013561,77919497-3,INVERSIONES CARNES DEL SUR SPA,2024-03-20,PROVIDENCIA,30000000
5014965,77919226-1,Psicoespacios SpA,2024-03-20,PROVIDENCIA,3500000
5011951,77920524-K,KASTRO MOTOS SPA,2024-03-21,PROVIDENCIA,3000000
5018108,77920403-0,AGROSERVICIOS AROCO SPA,2024-03-21,PROVIDENCIA,2500000
5018726,77920587-8,Computerapes SpA,2024-03-21,PROVIDENCIA,1500000
5017796,77920232-1,COMERCIAL IMV SPA,2024-03-21,PROVIDENCIA,2000000
5019360,77920653-K,ASESORIAS Y ADMINISTRACION CONTAGEST SPA,2024-03-21,PROVIDENCIA,500000
5005603,77920616-5,Aseoprof Pro Spa,2024-03-21,PROVIDENCIA,3000000
5015025,77920474-K,Cl\355nica Dental Odontom\341s SpA,2024-03-21,PROVIDENCIA,3000000
5018950,77920592-4,INVERSIONES CHILEBOL SpA,2024-03-21,PROVIDENCIA,1000000
5018833,77920568-1,COMERCIAL POAR SPA,2024-03-21,PROVIDENCIA,3000000
5018213,77920512-6,Comercializadora Aluniza SpA,2024-03-21,PROVIDENCIA,3000000
4982649,77920149-K,Bespa Combustibles SpA,2024-03-21,PROVIDENCIA,15000000
4981831,77920544-4,Enterweb SpA,2024-03-21,PROVIDENCIA,3000000
5015231,77920456-1,JOSE PATRICIO LOPEZ TORO SPA,2024-03-21,PROVIDENCIA,1500000
5006255,77920489-8,INGENIERIA Y SERVICIOS RUTA V SpA,2024-03-21,PROVIDENCIA,1000000
4995825,77920665-3,FULL CLEAN GRENN SPA,2024-03-21,PROVIDENCIA,5000000
5001088,77920379-4,MASAFIERRO PRODUCCIONES SPA,2024-03-21,PROVIDENCIA,1000000
4991972,77920301-8,Vortrius SpA,2024-03-21,PROVIDENCIA,1000000
5006766,77920483-9,TRANSPORTES RUTA V SpA,2024-03-21,PROVIDENCIA,1000000
4999393,77919661-5,IRON DESIGNS SpA,2024-03-21,PROVIDENCIA,1000000
5014950,77920452-9,Innovacez SpA,2024-03-21,PROVIDENCIA,100000
5008933,77920466-9,Tique SpA,2024-03-21,PROVIDENCIA,472000000
5016011,77920678-5,A-CARGO SpA,2024-03-21,PROVIDENCIA,1000000
5016162,77920146-5,AUTO MECANICA CASTILLO NARVAEZ SpA,2024-03-21,PROVIDENCIA,1000000
5017196,77920358-1,AGROSERVICIOS GRAPES SPA,2024-03-21,PROVIDENCIA,2500000
4989612,77920391-3,Centro medico integral de salud mental Contreras y Lecourant Limitada,2024-03-21,PROVIDENCIA,6000000
5010641,77920468-5,HALLUX SpA,2024-03-21,PROVIDENCIA,2000000
5017909,77920588-6,Ingenier\355a M & S Spa,2024-03-21,PROVIDENCIA,5000000
5016323,77920336-0,FATIX SpA,2024-03-21,PROVIDENCIA,3000000
5018060,77920547-9,CACIRI SPA,2024-03-21,PROVIDENCIA,1000000
5007178,77920386-7,JP STUDIO SpA,2024-03-21,PROVIDENCIA,1000000
5009603,77920409-K,CELTA ROX SpA,2024-03-21,PROVIDENCIA,1500000
4991651,77920438-3,SOCIEDAD HELYOS LIMITADA,2024-03-21,PROVIDENCIA,500000
5009454,77919666-6,Electricity Projects SpA,2024-03-21,PROVIDENCIA,3000000
5018706,77920539-8,COMERCIAL GECD SPA,2024-03-21,PROVIDENCIA,3000000
5009516,77920282-8,Construccciones PYO SpA,2024-03-21,PROVIDENCIA,700000
5019975,77920806-0,Comercializadora de art\355culos de regalo Francisca Alejandra Elgart Espinoza E.I.R.L.,2024-03-22,PROVIDENCIA,5000000
4966112,77920758-7,IMPORTADORA Y COMERCIALIZADORA MM120  NUT SAIR ALEJANDRA ESPINOZA MU\321OZ E.I.R.L.,2024-03-22,PROVIDENCIA,500000
5011073,77921059-6,servicios integrales Baeza y  Puentes  SPA,2024-03-22,PROVIDENCIA,2000000
5020554,77921115-0,Sociedad Profesional Magna Limitada,2024-03-22,PROVIDENCIA,4000000
4996683,77920687-4,G&C Consultores y Asociados SPA,2024-03-21,PROVIDENCIA,1000000
4985950,77921061-8,Baritech 2 Spa,2024-03-22,PROVIDENCIA,154000000
5019547,77921057-K,Servicios El Aconcagua SpA,2024-03-22,PROVIDENCIA,2000000
5020837,77921184-3,COMERCIAL ESEC SPA,2024-03-22,PROVIDENCIA,3000000
5010936,77921215-7,HUELLITAS EN EL CORAZON SpA,2024-03-22,PROVIDENCIA,3500000
4984477,77920859-1,Mantenci\363n de Servicios Fr\355o Clima SpA,2024-03-22,PROVIDENCIA,600000
5019704,77920911-3,DISTRIBUCION & TRANSPORTE SPA,2024-03-22,PROVIDENCIA,20000000
5021310,77921261-0,Oresama SpA,2024-03-22,PROVIDENCIA,1000000
5013621,77921196-7,ASESORIAS TECNICAS GEOMAP SpA,2024-03-22,PROVIDENCIA,1000000
5014572,77921207-6,Posterin Chile SpA,2024-03-22,PROVIDENCIA,1000000
5000183,77921106-1,Belleza & Fantasia SpA,2024-03-22,PROVIDENCIA,1000000
5019328,77920689-0,Productora YO CREO EN MI Limitada,2024-03-22,PROVIDENCIA,1000000
5009586,77921131-2,Comercial Bruder Chile SpA,2024-03-22,PROVIDENCIA,100000
5018114,77920946-6,Fazware SpA,2024-03-22,PROVIDENCIA,2000000
5019651,77920714-5,CloudThings SPA,2024-03-22,PROVIDENCIA,1000000
5014810,77920953-9,GENERAL SERVICE GROUP SpA,2024-03-22,PROVIDENCIA,1000000
5006747,77921149-5,Medico Infantil SpA,2024-03-22,PROVIDENCIA,1000000
5018417,77920838-9,BLANCO ESTUDIO TALLER SPA,2024-03-22,PROVIDENCIA,500000
5009291,77920723-4,D\351dalo Consultores SpA,2024-03-22,PROVIDENCIA,600000
5020194,77920997-0,VTA ASESOR\315AS PROFESIONALES SpA,2024-03-22,PROVIDENCIA,1000000
5009437,77920708-0,Empresas D y D SpA,2024-03-22,PROVIDENCIA,1500000
5020714,77921173-8,MvGasfiteria SpA,2024-03-22,PROVIDENCIA,100000
5012424,77920966-0,Spacio Limpio SpA,2024-03-22,PROVIDENCIA,2000000
5018290,77921144-4,SOCIEDAD COMERCIAL E INDUSTRIAL SPA,2024-03-22,PROVIDENCIA,1000000
5021887,77921395-1,Publicidad y Dise\361o PyH SpA,2024-03-23,PROVIDENCIA,100000
5021918,77921388-9,COMERCIAL IMV CHILE SPA,2024-03-23,PROVIDENCIA,2000000
5011391,77921384-6,SOCIEDAD DE INVERSIONES LOS NOTROS 1996 SpA,2024-03-23,PROVIDENCIA,10000000
5017391,77921429-K,Comercializadora Quinoch SpA,2024-03-23,PROVIDENCIA,1000000
