CustomerID,Age,Gender,Income,Tenure,Mobile,Mobile_Spending,interne,Internet_Spending,TV,TV_Spending,Aditional_service,Adicional_service_spending,NumServices,TotalSpend,SolicitudesSAC,reclamosSAC,ChurnRisk
4836,57.0,Male,1704545.0,14.0,1,23163.0,0,0.0,1,11336.0,1,9382.26,4,19434.39,201.0,37.0,0.8300000000000001
4837,30.0,Male,1999558.0,12.0,0,0.0,0,0.0,1,21240.0,0,0.0,2,48986.49,90.0,11.0,0.735
4838,65.0,Male,2197391.0,14.0,1,27945.0,1,25063.0,1,14316.0,1,13527.16,3,40841.02,71.0,13.0,0.7949999999999999
4839,52.0,Female,2248509.0,12.0,1,17860.0,0,0.0,1,20032.0,1,17804.33,1,46273.86,234.0,42.0,0.62
4840,36.0,Female,1944852.0,8.0,0,0.0,1,24856.0,1,11873.0,0,0.0,2,25959.97,97.0,18.0,0.735
4841,29.0,Male,2342611.0,10.0,0,0.0,1,29767.0,0,18286.0,0,0.0,3,36111.87,20.0,4.0,0.665
4842,33.0,Male,1377865.0,5.0,1,15264.0,0,0.0,0,14079.0,1,17136.55,4,15545.24,237.0,46.0,0.72
4843,60.0,Male,2697615.0,1.0,1,27886.0,0,0.0,0,27981.0,0,0.0,2,65228.59,366.0,41.0,0.55
4844,27.0,Male,2170177.0,11.0,0,0.0,1,14583.0,1,9624.0,1,23755.37,4,50845.05,70.0,13.0,0.565
4845,42.0,Female,1870869.0,10.0,1,22992.0,0,0.0,0,20569.0,0,0.0,1,20312.44,106.0,19.0,0.4068412095505056
4846,37.0,Male,2138630.0,13.0,0,0.0,1,25003.0,1,16810.0,0,0.0,1,26562.46,94.0,11.0,0.62
4847,48.0,Female,1954164.0,9.0,0,0.0,1,11396.0,1,10811.0,0,0.0,4,33612.08,98.0,19.0,0.635
4848,21.0,Male,1373235.0,2.0,1,19267.0,1,15981.0,1,14063.0,0,0.0,2,14173.44,76.0,14.0,0.825
4849,61.0,Female,2014072.0,1.0,0,0.0,1,20125.0,0,17588.0,1,21879.68,2,36404.22,306.0,54.0,0.505
4850,40.0,Female,2273452.0,6.0,0,0.0,1,24716.0,1,17628.0,0,0.0,4,29012.77,246.0,33.0,0.73
4851,19.0,Female,2289138.0,1.0,1,22419.0,1,20433.0,0,23097.0,0,0.0,3,43535.27,79.0,10.0,0.7849999999999999
4852,39.0,Female,2075509.0,10.0,1,27355.0,0,0.0,1,11237.0,0,0.0,4,20016.26,62.0,8.0,0.5504909109733915
4853,68.0,Male,2287331.0,10.0,1,22074.0,0,0.0,1,19023.0,1,24032.57,3,25285.94,308.0,46.0,0.765
4854,54.0,Female,2130632.0,13.0,1,24437.0,1,30488.0,0,23958.0,0,0.0,1,36489.13,1.0,0.0,0.415
4855,25.0,Male,2066773.0,10.0,1,17842.0,0,0.0,1,18078.0,0,0.0,2,41163.44,7.0,1.0,0.5924028873385722
4856,24.0,Female,1793302.0,7.0,1,22303.0,1,22448.0,0,15158.0,1,16523.25,4,32392.0,152.0,26.0,0.745
4857,31.0,Female,1895837.0,14.0,1,14298.0,1,29394.0,1,7721.0,0,0.0,4,25683.9,146.0,17.0,0.9299999999999999
4858,20.0,Male,1923091.0,7.0,1,23449.0,1,20934.0,0,10098.0,1,14350.73,1,34684.62,118.0,17.0,0.73
4859,67.0,Male,2085644.0,13.0,1,14461.0,0,0.0,1,17843.0,0,0.0,1,26914.85,108.0,13.0,0.97
4860,33.0,Female,2240946.0,1.0,0,0.0,0,0.0,0,20732.0,0,0.0,4,54493.41,231.0,46.0,0.95
4861,36.0,Female,1815672.0,10.0,1,14410.0,0,0.0,1,19551.0,0,0.0,3,20004.44,165.0,20.0,0.52
4862,68.0,Male,1582472.0,13.0,0,0.0,0,0.0,1,16693.0,0,0.0,2,29283.67,102.0,14.0,0.59
4863,35.0,Female,2431928.0,5.0,1,31895.0,1,21759.0,0,16085.0,1,24791.09,3,38915.71,92.0,12.0,0.75
4864,69.0,Male,1709414.0,3.0,1,22456.0,1,19332.0,1,15646.0,1,18410.1,3,24059.6,324.0,41.0,0.565
4865,33.0,Male,2147029.0,13.0,0,0.0,1,14805.0,1,15920.0,1,18734.56,4,35601.88,2.0,0.0,0.435
4866,25.0,Male,2075955.0,13.0,0,0.0,0,0.0,1,15602.0,1,9215.48,3,21425.97,88.0,10.0,0.3161711956526312
4867,50.0,Female,1896699.0,11.0,0,0.0,0,0.0,1,21088.0,0,0.0,3,29386.57,325.0,64.0,0.58
4868,66.0,Female,2182237.0,12.0,0,0.0,0,0.0,0,20694.0,1,25439.28,2,50882.03,330.0,51.0,0.8400000000000001
4869,29.0,Male,1637711.0,14.0,1,13004.0,0,0.0,0,18495.0,1,7968.29,1,17819.05,146.0,25.0,0.85
4870,28.0,Male,2489219.0,2.0,1,20045.0,1,23684.0,0,24411.0,0,0.0,2,44022.16,143.0,20.0,0.755
4871,22.0,Male,2790463.0,11.0,1,23106.0,1,30917.0,1,26308.0,0,0.0,2,59572.62,149.0,19.0,0.575
4872,44.0,Male,2369275.0,5.0,1,28360.0,0,0.0,0,16905.0,0,0.0,4,52110.1,138.0,15.0,0.905
4873,29.0,Female,1756973.0,5.0,1,13542.0,0,0.0,0,8197.0,1,17451.13,4,19710.06,177.0,34.0,0.9450000000000001
4874,34.0,Male,1302294.0,2.0,1,10235.0,0,0.0,0,11324.0,0,0.0,1,26909.96,24.0,3.0,0.96
4875,23.0,Female,2143209.0,6.0,0,0.0,1,24438.0,0,15964.0,0,0.0,2,45078.77,154.0,25.0,0.605
4876,50.0,Male,1611988.0,7.0,1,11177.0,0,0.0,1,13523.0,0,0.0,2,28122.62,356.0,62.0,0.8
4877,22.0,Female,1876052.0,1.0,0,0.0,0,0.0,1,11290.0,1,22404.61,4,28870.4,77.0,15.0,0.85
4878,45.0,Female,2456847.0,3.0,1,13708.0,0,0.0,0,13154.0,0,0.0,3,22995.96,68.0,12.0,0.54
4879,31.0,Female,2487105.0,4.0,1,36126.0,0,0.0,1,14638.0,1,14667.29,1,21074.72,18.0,3.0,0.78
4880,22.0,Female,2519500.0,2.0,0,0.0,0,0.0,1,22435.0,1,26725.14,4,45466.56,154.0,31.0,0.525
4881,50.0,Female,2029524.0,10.0,1,27399.0,1,14553.0,0,22684.0,0,0.0,1,29132.22,30.0,4.0,0.9
4882,67.0,Male,2268980.0,11.0,1,23369.0,1,17284.0,0,26040.0,1,20970.57,1,29508.02,446.0,85.0,0.94
4883,65.0,Male,1402567.0,5.0,0,0.0,0,0.0,0,14119.0,0,0.0,1,14359.69,130.0,19.0,0.815
4884,58.0,Female,1550254.0,13.0,0,0.0,0,0.0,1,17381.0,0,0.0,3,37020.02,261.0,42.0,0.9650000000000001
4885,36.0,Male,1913541.0,4.0,1,22866.0,0,0.0,1,11538.0,0,0.0,2,21767.22,90.0,11.0,0.635
4886,39.0,Male,2252389.0,11.0,0,0.0,0,0.0,0,8724.0,1,22881.81,4,43607.83,98.0,15.0,0.855
4887,22.0,Male,1872076.0,2.0,0,0.0,0,0.0,0,9995.0,0,0.0,1,16813.07,44.0,5.0,0.59
4888,19.0,Male,2240798.0,11.0,0,0.0,1,18908.0,0,19554.0,1,12362.35,2,43236.83,26.0,4.0,0.535
4889,47.0,Male,1653934.0,1.0,1,14672.0,0,0.0,1,17803.0,1,13707.43,4,31794.07,28.0,4.0,0.71
4890,64.0,Male,2030609.0,8.0,0,0.0,0,0.0,0,22101.0,0,0.0,2,47588.59,160.0,20.0,0.975
4891,56.0,Male,2164965.0,2.0,1,28280.0,0,0.0,0,22160.0,0,0.0,2,39413.99,282.0,50.0,0.915
4892,21.0,Female,2227221.0,4.0,0,0.0,0,0.0,0,21627.0,0,0.0,2,19500.9,74.0,15.0,0.85
4893,50.0,Male,1864532.0,12.0,0,0.0,1,31068.0,1,11534.0,1,10668.36,3,45327.88,103.0,13.0,0.835
4894,30.0,Male,2008599.0,10.0,0,0.0,1,18873.0,0,9081.0,0,0.0,1,20035.28,122.0,21.0,0.63
4895,37.0,Male,1537778.0,5.0,0,0.0,0,0.0,1,12127.0,1,16424.81,1,18955.21,259.0,48.0,0.515
4896,24.0,Female,1968475.0,2.0,1,23002.0,0,0.0,0,12648.0,1,19988.33,2,40793.3,114.0,16.0,0.73
4897,32.0,Female,2324504.0,10.0,1,27138.0,0,0.0,1,11232.0,0,0.0,3,46581.35,50.0,8.0,0.655
4898,40.0,Male,1921133.0,9.0,1,10688.0,0,0.0,0,14162.0,0,0.0,2,39118.48,206.0,36.0,0.6799999999999999
4899,31.0,Female,1775620.0,2.0,0,0.0,0,0.0,1,14008.0,0,0.0,1,27213.92,186.0,24.0,0.535
4900,40.0,Female,2234428.0,6.0,0,0.0,0,0.0,1,21902.0,1,25436.0,1,32828.79,220.0,23.0,0.4869357724234191
4901,36.0,Male,2685563.0,7.0,0,0.0,0,0.0,0,27023.0,0,0.0,3,48726.13,36.0,5.0,0.79
4902,46.0,Female,2651981.0,6.0,1,34316.0,1,40475.0,0,19758.0,0,0.0,1,34145.64,23.0,3.0,0.9550000000000001
4903,37.0,Male,2078427.0,11.0,0,0.0,1,22429.0,1,22715.0,0,0.0,1,24169.66,225.0,26.0,0.9099999999999999
4904,46.0,Female,2231151.0,11.0,0,0.0,0,0.0,1,22117.0,1,13691.52,2,24506.15,230.0,35.0,0.65
4905,41.0,Male,2491589.0,12.0,1,27706.0,1,14519.0,1,17872.0,1,24195.04,4,36758.6,89.0,13.0,0.885
4906,35.0,Female,2072389.0,13.0,0,0.0,0,0.0,1,13554.0,1,18268.45,1,48260.6,210.0,27.0,0.845
4907,27.0,Male,2138394.0,4.0,1,19867.0,0,0.0,0,13453.0,0,0.0,1,50775.49,196.0,21.0,0.5700000000000001
4908,58.0,Male,1903110.0,1.0,1,23061.0,0,0.0,0,14108.0,0,0.0,1,44166.41,268.0,32.0,0.7949999999999999
4909,25.0,Female,2710392.0,2.0,1,18615.0,0,0.0,0,17311.0,0,0.0,3,31806.91,166.0,20.0,0.895
4910,43.0,Male,2215626.0,12.0,0,0.0,0,0.0,0,16512.0,1,14398.97,4,40394.11,236.0,29.0,0.5700000000000001
4911,46.0,Male,1919819.0,10.0,0,0.0,0,0.0,0,15909.0,1,12261.03,2,36819.27,322.0,49.0,0.53
4912,27.0,Female,1827400.0,12.0,0,0.0,0,0.0,1,9362.0,1,15946.53,1,29283.77,81.0,9.0,0.535
4913,34.0,Male,1442837.0,10.0,1,19549.0,0,0.0,0,14405.0,0,0.0,1,25742.47,106.0,17.0,0.76
4914,19.0,Male,1525844.0,12.0,0,0.0,0,0.0,1,7190.0,1,7535.81,3,15899.97,0.0,0.0,0.015
4915,23.0,Female,1782155.0,14.0,1,24735.0,0,0.0,0,12398.0,1,9604.1,3,41554.23,164.0,31.0,0.74
4916,22.0,Male,2278498.0,6.0,1,18996.0,1,27262.0,0,11659.0,0,0.0,4,24106.35,44.0,6.0,0.765
4917,45.0,Female,2097834.0,8.0,0,0.0,0,0.0,0,12973.0,0,0.0,3,46666.16,68.0,8.0,0.6
4918,58.0,Male,1623559.0,14.0,0,0.0,1,14803.0,0,11968.0,1,15226.61,3,14939.86,30.0,5.0,0.950803533358688
4919,22.0,Female,1722045.0,3.0,1,13454.0,0,0.0,0,16542.0,1,19088.06,3,25887.86,123.0,18.0,0.6609323269550084
4920,35.0,Female,2084481.0,7.0,1,17852.0,0,0.0,1,18072.0,1,13662.22,4,24144.89,22.0,4.0,0.48686111175073893
4921,43.0,Male,2502043.0,9.0,0,0.0,0,0.0,0,16566.0,0,0.0,3,27483.4,258.0,28.0,0.935
4922,37.0,Female,1669412.0,4.0,0,0.0,0,0.0,0,14010.0,1,10923.13,1,32667.14,74.0,9.0,0.72
4923,58.0,Male,2137681.0,11.0,1,16931.0,0,0.0,0,13094.0,1,22297.36,2,49460.92,62.0,8.0,0.86
4924,66.0,Male,1866370.0,7.0,1,27854.0,1,17957.0,0,19216.0,1,17232.52,2,40134.31,35.0,7.0,0.8
4925,44.0,Female,1875074.0,7.0,0,0.0,1,16609.0,1,14181.0,1,14281.06,3,24718.52,70.0,12.0,0.73
4926,66.0,Male,1647971.0,13.0,1,12758.0,0,0.0,1,15424.0,0,0.0,4,30418.04,70.0,7.0,0.63
4927,29.0,Male,2187949.0,12.0,0,0.0,1,24066.0,1,13665.0,1,24529.07,2,28975.87,60.0,9.0,0.51
4928,24.0,Female,1854113.0,10.0,0,0.0,0,0.0,0,16792.0,1,11154.41,3,18250.9,0.0,0.0,0.015
4929,20.0,Male,1894541.0,9.0,1,25772.0,1,23078.0,1,20793.0,1,17603.48,2,19469.22,148.0,20.0,0.8200000000000001
4930,27.0,Male,2295298.0,3.0,1,19027.0,0,0.0,1,10731.0,1,28563.65,2,25754.36,142.0,17.0,0.935
4931,51.0,Female,2310951.0,11.0,0,0.0,1,36753.0,0,19387.0,1,24985.43,1,44709.52,80.0,11.0,0.915
4932,42.0,Male,1781054.0,1.0,1,9727.0,1,28319.0,0,13713.0,0,0.0,1,18820.65,6.0,1.0,0.648260681691188
4933,52.0,Male,2089082.0,8.0,0,0.0,1,12544.0,1,16728.0,0,0.0,4,37455.71,158.0,23.0,0.52
4934,33.0,Female,2271880.0,4.0,1,19520.0,1,25386.0,0,12139.0,0,0.0,1,18980.53,144.0,17.0,0.53
4935,19.0,Male,1944964.0,2.0,1,14014.0,0,0.0,1,7886.0,0,0.0,4,39922.89,116.0,13.0,0.59
4936,41.0,Male,2201121.0,5.0,1,21830.0,0,0.0,0,9673.0,1,10964.02,3,27818.04,44.0,6.0,0.61
4937,27.0,Female,1904431.0,4.0,1,15076.0,0,0.0,0,11488.0,0,0.0,4,33933.5,168.0,22.0,0.69
4938,55.0,Male,1896151.0,1.0,0,0.0,0,0.0,0,19755.0,0,0.0,1,26764.84,82.0,11.0,0.6
4939,39.0,Male,1720345.0,12.0,0,0.0,0,0.0,1,17294.0,1,13501.46,2,29650.94,20.0,3.0,0.4616528473771948
4940,43.0,Female,2513598.0,7.0,0,0.0,1,34422.0,0,28914.0,1,21209.0,4,29069.92,200.0,22.0,0.53
4941,60.0,Female,1854692.0,4.0,1,18714.0,0,0.0,0,17699.0,1,10619.52,1,34592.72,60.0,7.0,0.705
4942,56.0,Male,1759641.0,8.0,0,0.0,0,0.0,1,11522.0,1,17355.37,4,40534.28,168.0,22.0,0.5298788398554084
4943,44.0,Male,1686386.0,9.0,1,17412.0,1,14665.0,0,18398.0,0,0.0,4,30318.38,49.0,8.0,0.86
4944,46.0,Female,2025355.0,8.0,1,16617.0,0,0.0,0,20108.0,1,18002.49,4,31803.4,23.0,4.0,0.535
4945,64.0,Male,1694915.0,1.0,0,0.0,0,0.0,1,15632.0,1,12972.46,1,27503.13,256.0,40.0,0.96
4946,55.0,Male,1786235.0,8.0,0,0.0,0,0.0,0,14237.0,1,10419.3,3,26926.91,110.0,11.0,0.72
4947,37.0,Male,2239687.0,5.0,1,19623.0,1,25990.0,0,20967.0,1,24729.29,1,27455.93,87.0,9.0,0.705
4948,44.0,Female,2134615.0,1.0,1,15743.0,0,0.0,0,23953.0,1,22255.43,3,31305.6,310.0,59.0,0.98
4949,58.0,Male,1596405.0,9.0,1,14976.0,1,13189.0,1,16729.0,1,10638.71,2,24521.76,388.0,59.0,0.76
4950,37.0,Male,2217447.0,9.0,1,19920.0,1,13144.0,0,11846.0,1,16377.09,1,43936.68,46.0,8.0,0.3658237224228499
4951,61.0,Female,2009836.0,7.0,1,22735.0,1,12258.0,1,9239.0,1,12604.82,2,27414.48,402.0,68.0,0.515
4952,36.0,Female,2341148.0,7.0,1,26426.0,1,23893.0,1,9303.0,0,0.0,1,34208.32,44.0,9.0,0.94
4953,37.0,Female,2425397.0,11.0,0,0.0,0,0.0,1,22627.0,0,0.0,1,45395.17,204.0,38.0,0.88
4954,52.0,Male,1517398.0,1.0,0,0.0,0,0.0,1,9092.0,1,8014.41,1,32614.33,312.0,44.0,0.825
4955,64.0,Male,2229389.0,9.0,1,24120.0,0,0.0,1,20891.0,1,15586.14,3,49856.55,34.0,5.0,0.72
4956,19.0,Female,2490444.0,1.0,0,0.0,0,0.0,0,13106.0,0,0.0,2,45579.25,57.0,6.0,0.582748343664373
4957,47.0,Male,2062895.0,13.0,0,0.0,1,25024.0,1,14864.0,1,13118.41,3,32940.42,0.0,0.0,0.135
4958,51.0,Male,2206465.0,12.0,0,0.0,0,0.0,1,8717.0,1,22118.21,3,42701.86,306.0,54.0,0.61
4959,39.0,Male,2067491.0,7.0,0,0.0,0,0.0,0,9680.0,0,0.0,1,18293.34,117.0,17.0,0.9650000000000001
4960,20.0,Male,2293827.0,9.0,0,0.0,1,29686.0,0,10259.0,0,0.0,2,40555.04,37.0,7.0,0.535
4961,23.0,Female,2115047.0,9.0,0,0.0,1,32010.0,1,20997.0,0,0.0,2,28477.24,166.0,25.0,0.9550000000000001
4962,32.0,Female,1393288.0,5.0,0,0.0,0,0.0,1,15052.0,0,0.0,2,23662.67,80.0,10.0,0.615
4963,44.0,Male,1963639.0,12.0,0,0.0,0,0.0,1,10189.0,0,0.0,4,25858.51,44.0,5.0,0.97
4964,27.0,Female,1944256.0,13.0,1,14507.0,1,25027.0,1,15322.0,0,0.0,3,22070.78,91.0,11.0,0.31741380787401147
4965,26.0,Male,2214135.0,6.0,0,0.0,1,27959.0,1,11074.0,1,20141.06,4,27408.42,82.0,15.0,0.69
4966,50.0,Male,2353054.0,2.0,1,14708.0,1,28328.0,0,23155.0,1,27835.23,4,48754.78,50.0,8.0,0.525
4967,49.0,Female,1931699.0,2.0,0,0.0,1,26317.0,1,19625.0,0,0.0,1,28179.62,246.0,32.0,0.915
4968,65.0,Female,1632537.0,10.0,1,12167.0,1,23917.0,0,16139.0,1,10464.89,1,33327.86,370.0,70.0,0.935
4969,23.0,Male,2091865.0,9.0,1,12065.0,0,0.0,1,12093.0,1,22884.64,1,43634.89,106.0,18.0,0.855
4970,58.0,Male,1767216.0,13.0,0,0.0,1,22675.0,0,11386.0,0,0.0,2,15305.69,29.0,4.0,0.87
4971,53.0,Male,1818182.0,1.0,1,14778.0,0,0.0,1,9910.0,1,9759.95,1,43615.56,213.0,32.0,0.655
4972,19.0,Male,2714628.0,10.0,0,0.0,0,0.0,0,10510.0,1,18310.67,4,27150.55,10.0,2.0,0.835
4973,46.0,Female,1796682.0,12.0,0,0.0,0,0.0,0,7803.0,1,19790.58,1,29092.22,299.0,38.0,0.505
4974,21.0,Female,1530538.0,12.0,0,0.0,1,21453.0,1,17499.0,0,0.0,1,36997.34,86.0,14.0,0.865
4975,18.0,Male,2181072.0,14.0,0,0.0,0,0.0,1,23710.0,0,0.0,1,23928.29,63.0,7.0,0.5770726660150174
4976,36.0,Male,2212115.0,5.0,1,22555.0,0,0.0,1,9860.0,1,27216.62,2,25518.47,164.0,28.0,0.62
4977,43.0,Female,2263576.0,14.0,0,0.0,1,34535.0,0,16738.0,1,19169.82,2,27694.72,71.0,7.0,0.535
4978,42.0,Male,2251955.0,7.0,1,11837.0,0,0.0,1,25544.0,0,0.0,4,49928.46,42.0,5.0,0.8381313813597759
4979,27.0,Female,2043682.0,12.0,1,16693.0,0,0.0,0,8717.0,0,0.0,2,45684.18,169.0,21.0,0.9650000000000001
4980,32.0,Male,2046833.0,10.0,0,0.0,0,0.0,0,18402.0,1,24932.08,1,47779.18,208.0,37.0,0.9450000000000001
4981,39.0,Female,2281868.0,6.0,1,16813.0,0,0.0,0,10646.0,1,28320.08,1,38229.96,102.0,14.0,0.9650000000000001
4982,68.0,Male,2482578.0,6.0,1,15811.0,1,41122.0,0,16193.0,0,0.0,4,58017.77,140.0,26.0,0.835
4983,65.0,Male,1621782.0,6.0,1,17453.0,1,24094.0,1,6825.0,0,0.0,3,20791.7,370.0,52.0,0.7
4984,38.0,Male,1817512.0,13.0,0,0.0,0,0.0,1,15356.0,1,21315.09,3,33630.02,114.0,15.0,0.72
4985,39.0,Female,2188380.0,8.0,1,21168.0,1,21936.0,0,20242.0,1,22704.33,2,33858.65,90.0,15.0,0.96
4986,53.0,Female,2076466.0,7.0,0,0.0,0,0.0,1,8648.0,0,0.0,3,27265.59,80.0,8.0,0.835
4987,51.0,Male,1462830.0,5.0,0,0.0,0,0.0,1,11299.0,1,9143.82,3,30781.53,128.0,24.0,0.81
4988,47.0,Male,1828020.0,10.0,0,0.0,1,20331.0,0,11236.0,0,0.0,3,37643.07,29.0,4.0,0.8300000000000001
4989,42.0,Male,2090805.0,2.0,0,0.0,1,20011.0,0,19448.0,0,0.0,1,43522.37,154.0,20.0,0.9199999999999999
4990,62.0,Male,2003779.0,10.0,1,25906.0,0,0.0,0,15572.0,0,0.0,2,36683.21,342.0,63.0,0.525
4991,45.0,Female,1892317.0,6.0,1,23461.0,0,0.0,1,7523.0,0,0.0,4,26400.53,48.0,5.0,0.149390431493018
4992,18.0,Female,2703220.0,10.0,1,19845.0,0,0.0,0,15918.0,1,31993.13,1,52796.14,0.0,0.0,0.115
4993,66.0,Female,1992533.0,5.0,0,0.0,0,0.0,0,15135.0,1,24075.73,2,23284.23,132.0,14.0,0.605
4994,62.0,Male,2069315.0,4.0,0,0.0,0,0.0,0,9492.0,1,12406.72,2,25815.21,403.0,62.0,0.765
4995,21.0,Male,2039889.0,10.0,0,0.0,1,11389.0,1,21742.0,0,0.0,2,49550.63,63.0,7.0,0.620399681126536
4996,24.0,Female,2063500.0,11.0,1,18645.0,0,0.0,1,22168.0,1,18746.12,4,35905.63,122.0,17.0,0.685
4997,66.0,Male,2011318.0,5.0,0,0.0,1,15546.0,0,9478.0,1,13297.87,4,40765.54,100.0,18.0,0.75
4998,26.0,Female,1375290.0,9.0,1,9099.0,1,8455.0,1,14634.0,0,0.0,1,21900.5,162.0,25.0,0.765
4999,53.0,Female,1702939.0,12.0,1,14320.0,0,0.0,0,14050.0,1,18413.18,1,14239.3,318.0,49.0,0.725
5000,36.0,Female,1905543.0,13.0,0,0.0,1,13554.0,1,20017.0,1,14633.17,4,32093.4,60.0,7.0,0.78
5001,18.0,Female,2243816.0,2.0,0,0.0,1,33330.0,1,19466.0,0,0.0,1,38875.73,106.0,16.0,0.33449892967836314
5002,27.0,Male,1910218.0,6.0,1,18304.0,0,0.0,0,20820.0,0,0.0,3,19006.04,28.0,3.0,0.81
5003,53.0,Female,1750587.0,11.0,1,11490.0,1,14037.0,0,12925.0,0,0.0,1,20767.26,111.0,13.0,0.685
5004,26.0,Male,2283297.0,9.0,0,0.0,1,31453.0,0,26314.0,1,27313.95,3,23796.51,162.0,24.0,0.98
5005,62.0,Female,2405328.0,12.0,0,0.0,0,0.0,0,25118.0,1,13113.87,3,55418.37,0.0,0.0,0.455
5006,63.0,Female,1540182.0,10.0,0,0.0,0,0.0,1,13380.0,0,0.0,2,13609.71,0.0,0.0,0.385
5007,59.0,Female,2029078.0,13.0,0,0.0,1,14690.0,0,13923.0,0,0.0,3,42603.45,416.0,44.0,0.915
5008,49.0,Female,1198949.0,5.0,1,10901.0,0,0.0,1,10290.0,1,13546.04,3,18605.64,74.0,8.0,0.985
5009,49.0,Male,1906574.0,12.0,0,0.0,1,23095.0,0,18024.0,1,20201.45,4,15970.19,28.0,5.0,0.595
5010,23.0,Male,2565330.0,11.0,1,38225.0,1,16625.0,0,16629.0,1,14823.54,3,40577.37,24.0,4.0,0.8200000000000001
5011,65.0,Male,2027584.0,6.0,0,0.0,1,19713.0,0,16235.0,1,22198.29,4,49931.24,264.0,49.0,0.575
5012,55.0,Male,1585677.0,10.0,0,0.0,0,0.0,0,16957.0,1,11116.8,4,25104.97,55.0,7.0,0.625
5013,34.0,Female,1593064.0,12.0,1,11319.0,0,0.0,1,17797.0,0,0.0,3,20520.48,35.0,4.0,0.715
5014,27.0,Male,1720209.0,4.0,0,0.0,0,0.0,1,14796.0,0,0.0,2,40713.23,176.0,34.0,0.565
5015,67.0,Male,1798497.0,5.0,1,19215.0,0,0.0,0,8993.0,1,14561.59,3,17399.51,172.0,26.0,0.67
5016,44.0,Female,1432166.0,8.0,0,0.0,1,17230.0,0,13961.0,1,9088.57,3,29999.89,243.0,31.0,0.7949999999999999
5017,67.0,Male,2098778.0,12.0,1,10860.0,0,0.0,1,12070.0,1,20461.63,1,26130.84,274.0,33.0,0.56
5018,52.0,Male,2163161.0,1.0,1,13892.0,0,0.0,0,9401.0,0,0.0,2,43553.38,106.0,16.0,0.81
5019,69.0,Male,1894938.0,1.0,1,13703.0,0,0.0,0,12695.0,1,17039.41,3,20172.57,246.0,49.0,0.69
5020,38.0,Male,2613716.0,10.0,0,0.0,1,20554.0,0,15457.0,0,0.0,4,23878.71,42.0,8.0,0.26635253463396186
5021,42.0,Female,1871158.0,4.0,1,22196.0,1,14861.0,1,14606.0,0,0.0,1,36814.74,46.0,9.0,0.7402128583135494
5022,45.0,Female,2360840.0,13.0,1,19167.0,1,29576.0,1,9123.0,1,14498.63,2,34525.23,158.0,23.0,0.6950000000000001
5023,64.0,Male,1583689.0,14.0,0,0.0,0,0.0,1,14371.0,0,0.0,1,39312.17,192.0,25.0,0.855
5024,32.0,Female,2089984.0,10.0,1,27647.0,1,31635.0,1,15139.0,0,0.0,3,36972.78,200.0,25.0,0.96
5025,21.0,Male,2135015.0,3.0,1,14150.0,1,29312.0,0,12473.0,0,0.0,1,19729.94,92.0,15.0,0.87
5026,46.0,Male,1786821.0,5.0,0,0.0,0,0.0,1,10600.0,1,13798.25,2,19094.22,46.0,8.0,0.8300000000000001
5027,26.0,Male,2050167.0,11.0,0,0.0,1,18393.0,0,8553.0,1,15697.39,3,47794.55,170.0,26.0,0.635
5028,44.0,Female,1783771.0,10.0,0,0.0,1,26399.0,0,9915.0,1,11899.9,2,16967.6,226.0,34.0,0.8640179456490049
5029,43.0,Female,1906425.0,8.0,1,11190.0,1,12276.0,1,9071.0,0,0.0,3,33016.48,196.0,22.0,0.605
5030,36.0,Female,1915128.0,1.0,1,28339.0,1,25131.0,1,13797.0,0,0.0,3,16514.16,43.0,5.0,0.4927748991936154
5031,45.0,Female,1578373.0,5.0,1,12166.0,0,0.0,1,12072.0,0,0.0,3,32041.41,322.0,59.0,0.775
5032,34.0,Female,2156867.0,14.0,0,0.0,0,0.0,1,21959.0,0,0.0,2,23017.8,221.0,43.0,0.96
5033,60.0,Female,2177595.0,5.0,0,0.0,1,33913.0,1,17852.0,0,0.0,1,24676.16,186.0,29.0,0.645
5034,58.0,Male,1887993.0,2.0,1,13802.0,0,0.0,1,15791.0,1,21201.54,4,24628.37,209.0,30.0,0.655
5035,59.0,Female,2072611.0,13.0,1,30941.0,1,13323.0,0,9522.0,0,0.0,4,17374.77,120.0,13.0,0.7849999999999999
5036,67.0,Male,1724071.0,5.0,0,0.0,0,0.0,0,11281.0,0,0.0,2,29432.9,67.0,7.0,0.58
5037,37.0,Male,1624304.0,8.0,1,15455.0,1,17655.0,0,16199.0,1,8476.87,1,39817.32,5.0,1.0,0.4518095181771395
5038,62.0,Female,1880019.0,10.0,1,19709.0,1,25585.0,0,15680.0,0,0.0,3,37442.05,440.0,46.0,0.74
5039,57.0,Male,2207306.0,7.0,0,0.0,0,0.0,1,14862.0,1,25647.83,3,53436.87,370.0,48.0,0.585
5040,56.0,Male,1977371.0,12.0,1,20180.0,1,13861.0,1,14162.0,0,0.0,3,20776.43,266.0,49.0,0.735
5041,66.0,Male,1868452.0,2.0,0,0.0,0,0.0,0,8852.0,1,17685.06,4,23076.75,132.0,15.0,0.555
5042,40.0,Female,2100697.0,13.0,1,28925.0,0,0.0,1,8504.0,1,15220.25,1,29672.66,106.0,14.0,0.815
5043,64.0,Female,1725240.0,14.0,1,13948.0,1,27908.0,1,8550.0,0,0.0,1,35728.42,163.0,20.0,0.55
