user;size;artist_id;artist
5841;27;25;joe satriani
5841;27;26;the doors
5841;27;27;the dandy warhols
5842;18;1;common
5842;18;2;santogold
5842;18;3;the herbaliser
5842;18;4;jose gonzalez
5842;18;5;massive attack
5842;18;6;prefuse 73
5842;18;7;doves
5842;18;8;air
5842;18;9;thievery corporation
5842;18;10;lupe fiasco
5842;18;11;radiohead
5842;18;12;kings of leon
5842;18;13;sia
5842;18;14;the cinematic orchestra
5842;18;15;dj krush
5842;18;16;pj harvey
5842;18;17;blondie
5842;18;18;mos def
5843;30;1;david bowie
5843;30;2;scissor sisters
5843;30;3;le tigre
5843;30;4;mika
5843;30;5;eagles
5843;30;6;buena vista social club
5843;30;7;the white stripes
5843;30;8;coldplay
5843;30;9;hooverphonic
5843;30;10;moby
5843;30;11;royksopp
5843;30;12;massive attack
5843;30;13;pink floyd
5843;30;14;moloko
5843;30;15;gorillaz
5843;30;16;bonobo
5843;30;17;nelly furtado
5843;30;18;pink
5843;30;19;morcheeba
5843;30;20;supertramp
5843;30;21;the cardigans
5843;30;22;the chemical brothers
5843;30;23;bee gees
5843;30;24;radiohead
5843;30;25;toto
5843;30;26;james blunt
5843;30;27;travis
5843;30;28;deep purple
5843;30;29;thomas newman
5843;30;30;madonna
5844;6;1;behemoth
5844;6;2;nile
5844;6;3;the vines
5844;6;4;darkthrone
5844;6;5;satyricon
5844;6;6;burzum
5845;36;1;sufjan stevens
5845;36;2;modest mouse
5845;36;3;m83
5845;36;4;prince
5845;36;5;radiohead
5845;36;6;air
5845;36;7;sigur ros
5845;36;8;the beatles
5845;36;9;andrew bird
5845;36;10;daft punk
5845;36;11;the knife
5845;36;12;elliott smith
5845;36;13;nine inch nails
5845;36;14;arcade fire
5845;36;15;ladytron
5845;36;16;justice
5845;36;17;broken social scene
5845;36;18;regina spektor
5845;36;19;muse
5845;36;20;mgmt
5845;36;21;feist
5845;36;22;...and you will know us by the trail of dead
5845;36;23;digitalism
5845;36;24;belle and sebastian
5845;36;25;klaxons
5845;36;26;patrick wolf
5845;36;27;goldfrapp
5845;36;28;jose gonzalez
5845;36;29;the rolling stones
5845;36;30;franz ferdinand
5845;36;31;the smashing pumpkins
5845;36;32;pj harvey
5845;36;33;kings of convenience
5845;36;34;the shins
5845;36;35;bloc party
5845;36;36;beirut
5846;39;1;enter shikari
5846;39;2;arctic monkeys
5846;39;3;metallica
5846;39;4;the beatles
5846;39;5;panic at the disco
5846;39;6;muse
5846;39;7;motion city soundtrack
5846;39;8;thin lizzy
5846;39;9;funeral for a friend
5846;39;10;jimmy eat world
5846;39;11;dashboard confessional
5846;39;12;regina spektor
5846;39;13;paramore
5846;39;14;aerosmith
5846;39;15;foo fighters
5846;39;16;finch
5846;39;17;belle and sebastian
5846;39;18;sarah mclachlan
5846;39;19;fall out boy
5846;39;20;the decemberists
5846;39;21;skid row
5846;39;22;johnny cash
5846;39;23;red.jumpsuit.apparatus
5846;39;24;my chemical romance
5846;39;25;bob dylan
5846;39;26;sum 41
5846;39;27;system of a down
5846;39;28;brand new
5846;39;29;jurassic 5
5846;39;30;billy talent
5846;39;31;feist
5846;39;32;led zeppelin
5846;39;33;story of the year
5846;39;34;green day
5846;39;35;killswitch engage
5846;39;36;lostprophets
5846;39;37;incubus
5846;39;38;queen
5846;39;39;blink-182
5847;21;1;atb
5847;21;2;coldplay
5847;21;3;tiesto
5847;21;4;david guetta
5847;21;5;john mayer
5847;21;6;paul van dyk
5847;21;7;the cure
5847;21;8;ne-yo
5847;21;9;chicane
5847;21;10;red hot chili peppers
5847;21;11;blank & jones
5847;21;12;chris brown
5847;21;13;beyonce
5847;21;14;armin van buuren
5847;21;15;ferry corsten
5847;21;16;akon
5847;21;17;madonna
5847;21;18;nelly furtado
5847;21;19;paul oakenfold
5847;21;20;pink floyd
5847;21;21;above & beyond
5848;6;1;kelly clarkson
5848;6;2;kent
5848;6;3;chris brown
5848;6;4;hakan hellstrom
5848;6;5;enrique iglesias
5848;6;6;atb
5849;19;1;porcupine tree
5849;19;2;mindless self indulgence
5849;19;3;simian mobile disco
5849;19;4;cat power
5849;19;5;she wants revenge
5849;19;6;calexico
5849;19;7;fischerspooner
5849;19;8;nine inch nails
5849;19;9;tom waits
5849;19;10;type o negative
5849;19;11;orbital
5849;19;12;digitalism
5849;19;13;ladytron
5849;19;14;hot chip
5849;19;15;the knife
5849;19;16;goldfrapp
5849;19;17;johnny cash
5849;19;18;the rapture
5849;19;19;le tigre
5850;2;1;the crystal method
5850;2;2;infected mushroom
5851;42;1;pink floyd
5851;42;2;radiohead
5851;42;3;the doors
5851;42;4;joy division
5851;42;5;the beatles
5851;42;6;the cure
5851;42;7;the jimi hendrix experience
5851;42;8;placebo
5851;42;9;interpol
5851;42;10;daft punk
5851;42;11;death cab for cutie
5851;42;12;nine inch nails
5851;42;13;the who
5851;42;14;janis joplin
5851;42;15;depeche mode
5851;42;16;cream
5851;42;17;limp bizkit
5851;42;18;john lennon
5851;42;19;the rolling stones
5851;42;20;led zeppelin
5851;42;21;justice
5851;42;22;bob dylan
5851;42;23;millencolin
5851;42;24;the offspring
5851;42;25;fischerspooner
5851;42;26;blink-182
5851;42;27;muse
5851;42;28;the beach boys
5851;42;29;the last shadow puppets
5851;42;30;bloc party
5851;42;31;jefferson airplane
5851;42;32;sigur ros
5851;42;33;nirvana
5851;42;34;jimi hendrix
5851;42;35;the killers
5851;42;36;coldplay
5851;42;37;the kills
5851;42;38;the smashing pumpkins
5851;42;39;grateful dead
5851;42;40;manu chao
5851;42;41;against me!
5851;42;42;supertramp
5852;20;1;eminem
5852;20;2;lil wayne
5852;20;3;t.i.
5852;20;4;jedi mind tricks
5852;20;5;cunninlynguists
5852;20;6;mobb deep
5852;20;7;2pac
5852;20;8;akon
5852;20;9;atb
5852;20;10;50 cent
5852;20;11;the game
5852;20;12;talib kweli
5852;20;13;lupe fiasco
5852;20;14;mos def
5852;20;15;the prodigy
5852;20;16;rihanna
5852;20;17;limp bizkit
5852;20;18;hoobastank
5852;20;19;justin timberlake
5852;20;20;lady gaga
5853;10;1;judas priest
5853;10;2;marilyn manson
5853;10;3;motley crue
5853;10;4;iron maiden
5853;10;5;him
5853;10;6;nightwish
5853;10;7;rob zombie
5853;10;8;blind guardian
5853;10;9;evanescence
5853;10;10;cradle of filth
5854;16;1;stereophonics
5854;16;2;damian marley
5854;16;3;pink floyd
5854;16;4;seal
5854;16;5;jamiroquai
5854;16;6;atb
5854;16;7;depeche mode
5854;16;8;o.s.t.r.
5854;16;9;tenacious d
5854;16;10;vangelis
5854;16;11;september
5854;16;12;coldplay
5854;16;13;george michael
5854;16;14;kanye west
5854;16;15;guns n roses
5854;16;16;sade
5855;41;1;david bowie
5855;41;2;red hot chili peppers
5855;41;3;they might be giants
5855;41;4;the beatles
5855;41;5;of montreal
5855;41;6;beck
5855;41;7;ramones
5855;41;8;shpongle
5855;41;9;led zeppelin
5855;41;10;the smashing pumpkins
5855;41;11;pixies
5855;41;12;ac/dc
5855;41;13;nofx
5855;41;14;neil young
5855;41;15;the who
5855;41;16;the go! team
5855;41;17;the clash
5855;41;18;nine inch nails
5855;41;19;jimi hendrix
5855;41;20;the kinks
5855;41;21;herbie hancock
5855;41;22;the magnetic fields
5855;41;23;daft punk
5855;41;24;pink floyd
5855;41;25;jethro tull
5855;41;26;sonic youth
5855;41;27;joe satriani
5855;41;28;pearl jam
5855;41;29;radiohead
5855;41;30;jurassic 5
5855;41;31;r.e.m.
5855;41;32;outkast
5855;41;33;amon tobin
5855;41;34;system of a down
5855;41;35;the rolling stones
5855;41;36;paul simon
5855;41;37;dinosaur jr.
5855;41;38;pavement
5855;41;39;m.i.a.
5855;41;40;de la soul
5855;41;41;devo
5856;31;1;kasabian
5856;31;2;bloc party
5856;31;3;mew
5856;31;4;franz ferdinand
5856;31;5;the killers
5856;31;6;keane
5856;31;7;arctic monkeys
5856;31;8;hard-fi
5856;31;9;kaiser chiefs
5856;31;10;the strokes
5856;31;11;the libertines
5856;31;12;the kooks
5856;31;13;coldplay
5856;31;14;oasis
5856;31;15;muse
5856;31;16;mando diao
5856;31;17;placebo
5856;31;18;foals
5856;31;19;the last shadow puppets
5856;31;20;doves
5856;31;21;klaxons
5856;31;22;mgmt
5856;31;23;the cure
5856;31;24;morrissey
5856;31;25;hot hot heat
5856;31;26;r.e.m.
5856;31;27;travis
5856;31;28;metric
5856;31;29;the fratellis
5856;31;30;the pigeon detectives
5856;31;31;counting crows
5857;11;1;the dillinger escape plan
5857;11;2;madness
5857;11;3;amy winehouse
5857;11;4;yeah yeah yeahs
5857;11;5;the prodigy
5857;11;6;mindless self indulgence
5857;11;7;the dresden dolls
5857;11;8;public enemy
5857;11;9;the ting tings
5857;11;10;ska-p
5857;11;11;korn
5858;20;1;metallica
5858;20;2;in flames
5858;20;3;norther
5858;20;4;sentenced
5858;20;5;armin van buuren
5858;20;6;tiesto
5858;20;7;staind
5858;20;8;celine dion
5858;20;9;children of bodom
5858;20;10;cradle of filth
5858;20;11;leona lewis
5858;20;12;sonata arctica
5858;20;13;placebo
5858;20;14;3 doors down
5858;20;15;pain
5858;20;16;ferry corsten
5858;20;17;amorphis
5858;20;18;deathstars
5858;20;19;delerium
5858;20;20;above & beyond
5859;19;1;nickelback
5859;19;2;sonata arctica
5859;19;3;metallica
5859;19;4;avantasia
5859;19;5;ill niño
5859;19;6;iron maiden
5859;19;7;nightwish
5859;19;8;korpiklaani
5859;19;9;creed
5859;19;10;lacuna coil
5859;19;11;iced earth
5859;19;12;manowar
5859;19;13;staind
5859;19;14;tenacious d
5859;19;15;helloween
5859;19;16;pearl jam
5859;19;17;tarja turunen
5859;19;18;ac/dc
5859;19;19;children of bodom
5860;12;1;christina aguilera
5860;12;2;the ting tings
5860;12;3;katie melua
5860;12;4;thievery corporation
5860;12;5;manu chao
5860;12;6;robbie williams
5860;12;7;michael buble
5860;12;8;mika
5860;12;9;kt tunstall
5860;12;10;seal
5860;12;11;abba
5860;12;12;pet shop boys
5861;1;1;[unknown]
5862;14;1;grateful dead
5862;14;2;steely dan
5862;14;3;neko case
5862;14;4;prince
5862;14;5;metallica
5862;14;6;neil young
5862;14;7;ice cube
5862;14;8;abba
5862;14;9;ennio morricone
5862;14;10;depeche mode
5862;14;11;bathory
5862;14;12;stereolab
5862;14;13;the byrds
5862;14;14;t. rex
5863;34;1;beastie boys
5863;34;2;blur
5863;34;3;led zeppelin
5863;34;4;dj shadow
5863;34;5;david bowie
5863;34;6;bloc party
5863;34;7;the chemical brothers
5863;34;8;the clash
5863;34;9;modest mouse
5863;34;10;the jam
5863;34;11;ac/dc
5863;34;12;kanye west
5863;34;13;the prodigy
5863;34;14;the flaming lips
5863;34;15;flight of the conchords
5863;34;16;the herbaliser
5863;34;17;the beatles
5863;34;18;beck
5863;34;19;eels
5863;34;20;kaiser chiefs
5863;34;21;the killers
5863;34;22;basement jaxx
5863;34;23;johnny cash
5863;34;24;lcd soundsystem
5863;34;25;jay-z
5863;34;26;kasabian
5863;34;27;groove armada
5863;34;28;arctic monkeys
5863;34;29;boards of canada
5863;34;30;elvis presley
5863;34;31;bjork
5863;34;32;tom waits
5863;34;33;aphex twin
5863;34;34;air
5864;12;1;against me!
5864;12;2;less than jake
5864;12;3;goldfinger
5864;12;4;rise against
5864;12;5;streetlight manifesto
5864;12;6;the bouncing souls
5864;12;7;jack johnson
5864;12;8;descendents
5864;12;9;black flag
5864;12;10;millencolin
5864;12;11;dropkick murphys
5864;12;12;the offspring
5865;21;1;the birthday massacre
5865;21;2;nightwish
5865;21;3;soundtrack
5865;21;4;linkin park
5865;21;5;rammstein
5865;21;6;evanescence
5865;21;7;ac/dc
5865;21;8;lacuna coil
5865;21;9;era
5865;21;10;eminem
5865;21;11;akira yamaoka
5865;21;12;guano apes
5865;21;13;seal
5865;21;14;coldplay
5865;21;15;tarja turunen
5865;21;16;neil young
5865;21;17;queen
5865;21;18;reel big fish
5865;21;19;katatonia
5865;21;20;joy division
5865;21;21;franz ferdinand
5866;17;1;megadeth
5866;17;2;depeche mode
5866;17;3;metallica
5866;17;4;the prodigy
5866;17;5;backstreet boys
5866;17;6;dark tranquillity
5866;17;7;evanescence
5866;17;8;judas priest
5866;17;9;bon jovi
5866;17;10;pendulum
5866;17;11;nickelback
5866;17;12;3 doors down
5866;17;13;pink floyd
5866;17;14;aerosmith
5866;17;15;misfits
5866;17;16;guns n roses
5866;17;17;nightwish
5867;32;1;pink floyd
5867;32;2;lil wayne
5867;32;3;a day to remember
5867;32;4;brand new
5867;32;5;something corporate
5867;32;6;blink-182
5867;32;7;incubus
5867;32;8;minus the bear
5867;32;9;led zeppelin
5867;32;10;tokyo police club
5867;32;11;oasis
5867;32;12;the shins
5867;32;13;red hot chili peppers
5867;32;14;elliott smith
5867;32;15;a perfect circle
5867;32;16;say anything
5867;32;17;jason mraz
5867;32;18;taking back sunday
5867;32;19;anti-flag
5867;32;20;ludacris
5867;32;21;bob marley
5867;32;22;sublime
5867;32;23;alesana
5867;32;24;pixies
5867;32;25;the all-american rejects
5867;32;26;the ataris
5867;32;27;explosions in the sky
5867;32;28;katy perry
5867;32;29;coldplay
5867;32;30;new found glory
5867;32;31;usher
5867;32;32;the killers
5868;20;1;sigur ros
5868;20;2;pj harvey
5868;20;3;travis
5868;20;4;the police
5868;20;5;pink floyd
5868;20;6;bjork
5868;20;7;clint mansell
5868;20;8;the cinematic orchestra
5868;20;9;frank sinatra
5868;20;10;the mars volta
5868;20;11;thom yorke
5868;20;12;massive attack
5868;20;13;portishead
5868;20;14;sonic youth
5868;20;15;bob marley & the wailers
5868;20;16;antonio vivaldi
5868;20;17;bob marley
5868;20;18;mark ronson
5868;20;19;buena vista social club
5868;20;20;jethro tull
5869;7;1;gwen stefani
5869;7;2;pink
5869;7;3;the veronicas
5869;7;4;danny elfman
5869;7;5;alanis morissette
5869;7;6;the killers
5869;7;7;celine dion
5870;3;1;aretha franklin
5870;3;2;coldplay
5870;3;3;the clash
5871;14;1;moby
5871;14;2;portishead
5871;14;3;tool
5871;14;4;dead can dance
5871;14;5;sade
5871;14;6;t.a.t.u.
5871;14;7;depeche mode
5871;14;8;the cure
5871;14;9;clint mansell
5871;14;10;led zeppelin
5871;14;11;moloko
5871;14;12;u2
5871;14;13;the prodigy
5871;14;14;bjork
5872;28;1;iamx
5872;28;2;the rasmus
5872;28;3;james blunt
5872;28;4;within temptation
5872;28;5;britney spears
5872;28;6;fischerspooner
5872;28;7;pink floyd
5872;28;8;jem
5872;28;9;sonata arctica
5872;28;10;wolfgang amadeus mozart
5872;28;11;evanescence
5872;28;12;antonio vivaldi
5872;28;13;therion
5872;28;14;ludwig van beethoven
5872;28;15;type o negative
5872;28;16;combichrist
5872;28;17;she wants revenge
5872;28;18;bob marley & the wailers
5872;28;19;stone sour
5872;28;20;david guetta
5872;28;21;bjork
5872;28;22;johann sebastian bach
5872;28;23;manowar
5872;28;24;iron maiden
5872;28;25;helloween
5872;28;26;katatonia
5872;28;27;megadeth
5872;28;28;vnv nation
5873;22;1;the knife
5873;22;2;vader
5873;22;3;gorillaz
5873;22;4;daft punk
5873;22;5;bob marley
5873;22;6;myslovitz
5873;22;7;system of a down
5873;22;8;korn
5873;22;9;the prodigy
5873;22;10;nelly furtado
5873;22;11;clint mansell
5873;22;12;ac/dc
5873;22;13;rammstein
5873;22;14;era
5873;22;15;deep purple
5873;22;16;foo fighters
5873;22;17;nirvana
5873;22;18;disturbed
5873;22;19;red hot chili peppers
5873;22;20;ska-p
5873;22;21;cradle of filth
5873;22;22;beck
5874;21;1;strapping young lad
5874;21;2;vader
5874;21;3;slayer
5874;21;4;carcass
5874;21;5;napalm death
5874;21;6;moonspell
5874;21;7;darkthrone
5874;21;8;the dillinger escape plan
5874;21;9;satyricon
5874;21;10;metallica
5874;21;11;in flames
5874;21;12;nile
5874;21;13;motorhead
5874;21;14;dark tranquillity
5874;21;15;megadeth
5874;21;16;pantera
5874;21;17;kreator
5874;21;18;bathory
5874;21;19;opeth
5874;21;20;at the gates
5874;21;21;sepultura
5875;9;1;madonna
5875;9;2;devendra banhart
5875;9;3;depeche mode
5875;9;4;rufus wainwright
5875;9;5;moby
5875;9;6;pet shop boys
5875;9;7;roisin murphy
5875;9;8;prince
5875;9;9;the cure
5876;17;1;diana krall
5876;17;2;tom waits
5876;17;3;frank zappa
5876;17;4;system of a down
5876;17;5;norah jones
5876;17;6;ella fitzgerald
5876;17;7;miles davis
5876;17;8;van morrison
5876;17;9;apocalyptica
5876;17;10;pink floyd
5876;17;11;david bowie
5876;17;12;deep purple
5876;17;13;jimi hendrix
5876;17;14;metallica
5876;17;15;ac/dc
5876;17;16;frank sinatra
5876;17;17;the pogues
5877;40;1;maroon 5
5877;40;2;jason mraz
5877;40;3;justin timberlake
5877;40;4;chris brown
5877;40;5;lifehouse
5877;40;6;paramore
5877;40;7;avril lavigne
5877;40;8;panic at the disco
5877;40;9;the beatles
5877;40;10;dashboard confessional
5877;40;11;the fray
5877;40;12;michael jackson
5877;40;13;ne-yo
5877;40;14;red.jumpsuit.apparatus
5877;40;15;incubus
5877;40;16;3 doors down
5877;40;17;rihanna
5877;40;18;my chemical romance
5877;40;19;john mayer
5877;40;20;linkin park
5877;40;21;kelly clarkson
5877;40;22;craig david
5877;40;23;taylor swift
5877;40;24;gwen stefani
5877;40;25;akon
5877;40;26;yellowcard
5877;40;27;jordin sparks
5877;40;28;goo goo dolls
5877;40;29;alicia keys
5877;40;30;kanye west
5877;40;31;matchbox twenty
5877;40;32;the all-american rejects
5877;40;33;the pussycat dolls
5877;40;34;fergie
5877;40;35;paolo nutini
5877;40;36;onerepublic
5877;40;37;michael buble
5877;40;38;usher
5877;40;39;gavin degraw
5877;40;40;boys like girls
5878;2;1;the doors
5878;2;2;animal collective
5879;6;1;him
5879;6;2;the rasmus
5879;6;3;nirvana
5879;6;4;the 69 eyes
5879;6;5;stratovarius
5879;6;6;groove coverage
5880;19;1;the shins
5880;19;2;calexico
5880;19;3;sufjan stevens
5880;19;4;keane
5880;19;5;panic at the disco
5880;19;6;green day
5880;19;7;rilo kiley
5880;19;8;plain white ts
5880;19;9;stereophonics
5880;19;10;regina spektor
5880;19;11;razorlight
5880;19;12;the all-american rejects
5880;19;13;cute is what we aim for
5880;19;14;the kooks
5880;19;15;travis
5880;19;16;bloc party
5880;19;17;howard shore
5880;19;18;snow patrol
5880;19;19;coldplay
5881;29;1;opeth
5881;29;2;pain of salvation
5881;29;3;the haunted
5881;29;4;soilwork
5881;29;5;strapping young lad
5881;29;6;dark tranquillity
5881;29;7;lamb of god
5881;29;8;aesop rock
5881;29;9;katatonia
5881;29;10;a perfect circle
5881;29;11;mastodon
5881;29;12;metallica
5881;29;13;machine head
5881;29;14;muse
5881;29;15;flogging molly
5881;29;16;amon amarth
5881;29;17;at the gates
5881;29;18;the mars volta
5881;29;19;mr. scruff
5881;29;20;meshuggah
5881;29;21;iron maiden
5881;29;22;shpongle
5881;29;23;the prodigy
5881;29;24;pantera
5881;29;25;disturbed
5881;29;26;god is an astronaut
5881;29;27;sage francis
5881;29;28;led zeppelin
5881;29;29;volbeat
5882;24;1;nightwish
5882;24;2;after forever
5882;24;3;evanescence
5882;24;4;within temptation
5882;24;5;anberlin
5882;24;6;saosin
5882;24;7;boys like girls
5882;24;8;foo fighters
5882;24;9;breaking benjamin
5882;24;10;billy talent
5882;24;11;killswitch engage
5882;24;12;dream theater
5882;24;13;atreyu
5882;24;14;dredg
5882;24;15;paramore
5882;24;16;alter bridge
5882;24;17;story of the year
5882;24;18;apocalyptica
5882;24;19;enter shikari
5882;24;20;paradise lost
5882;24;21;creed
5882;24;22;silverstein
5882;24;23;metallica
5882;24;24;underoath
5883;7;1;sting
5883;7;2;alicia keys
5883;7;3;godsmack
5883;7;4;u2
5883;7;5;nouvelle vague
5883;7;6;ska-p
5883;7;7;morcheeba
5884;22;1;deathstars
5884;22;2;in flames
5884;22;3;the 69 eyes
5884;22;4;nightwish
5884;22;5;amorphis
5884;22;6;marilyn manson
5884;22;7;moonspell
5884;22;8;nirvana
5884;22;9;disturbed
5884;22;10;anathema
5884;22;11;green day
5884;22;12;evanescence
5884;22;13;paradise lost
5884;22;14;slayer
5884;22;15;poets of the fall
5884;22;16;the offspring
5884;22;17;the cranberries
5884;22;18;the sisters of mercy
5884;22;19;iron maiden
5884;22;20;queen
5884;22;21;madonna
5884;22;22;linkin park
5885;27;1;the mars volta
5885;27;2;less than jake
5885;27;3;tool
5885;27;4;jimmy eat world
5885;27;5;angels & airwaves
5885;27;6;the postal service
5885;27;7;lcd soundsystem
5885;27;8;red hot chili peppers
5885;27;9;underworld
5885;27;10;fall out boy
5885;27;11;taking back sunday
5885;27;12;afi
5885;27;13;bloc party
5885;27;14;broken social scene
5885;27;15;deus
5885;27;16;ladytron
5885;27;17;the offspring
5885;27;18;rancid
5885;27;19;the smashing pumpkins
5885;27;20;snow patrol
5885;27;21;green day
5885;27;22;new found glory
5885;27;23;beastie boys
5885;27;24;pearl jam
5885;27;25;panic at the disco
5885;27;26;enter shikari
5885;27;27;a perfect circle
5886;12;1;tosca
5886;12;2;thievery corporation
5886;12;3;bonobo
5886;12;4;justice
5886;12;5;daft punk
5886;12;6;basement jaxx
5886;12;7;mylo
5886;12;8;digitalism
5886;12;9;nightmares on wax
5886;12;10;the chemical brothers
5886;12;11;fatboy slim
5886;12;12;simian mobile disco
5887;35;1;jimmy eat world
5887;35;2;bloc party
5887;35;3;johnny cash
5887;35;4;foo fighters
5887;35;5;audioslave
5887;35;6;air
5887;35;7;red hot chili peppers
5887;35;8;robbie williams
5887;35;9;green day
5887;35;10;the offspring
5887;35;11;depeche mode
5887;35;12;iron maiden
5887;35;13;the mars volta
5887;35;14;coheed and cambria
5887;35;15;thin lizzy
5887;35;16;turbonegro
5887;35;17;my morning jacket
5887;35;18;beck
5887;35;19;aerosmith
5887;35;20;lenny kravitz
5887;35;21;flogging molly
5887;35;22;muse
5887;35;23;the smashing pumpkins
5887;35;24;beastie boys
5887;35;25;lady gaga
5887;35;26;silverchair
5887;35;27;3 doors down
5887;35;28;basshunter
5887;35;29;royksopp
5887;35;30;placebo
5887;35;31;weezer
5887;35;32;system of a down
5887;35;33;ac/dc
5887;35;34;eminem
5887;35;35;feeder
5888;30;1;apoptygma berzerk
5888;30;2;ladytron
5888;30;3;ferry corsten
5888;30;4;the birthday massacre
5888;30;5;tiesto
5888;30;6;rammstein
5888;30;7;vnv nation
5888;30;8;coldplay
5888;30;9;shiny toy guns
5888;30;10;duran duran
5888;30;11;beastie boys
5888;30;12;atb
5888;30;13;britney spears
5888;30;14;infected mushroom
5888;30;15;muse
5888;30;16;depeche mode
5888;30;17;moby
5888;30;18;u2
5888;30;19;madonna
5888;30;20;justin timberlake
5888;30;21;paul van dyk
5888;30;22;fischerspooner
5888;30;23;rihanna
5888;30;24;timbaland
5888;30;25;static-x
5888;30;26;oomph!
5888;30;27;kt tunstall
5888;30;28;paul oakenfold
5888;30;29;lady gaga
5888;30;30;sia
5889;5;1;alanis morissette
5889;5;2;bon iver
5889;5;3;snow patrol
5889;5;4;the national
5889;5;5;janis joplin
5890;30;1;autechre
5890;30;2;plaid
5890;30;3;the brian jonestown massacre
5890;30;4;aphex twin
5890;30;5;daft punk
5890;30;6;the fall
5890;30;7;bjork
5890;30;8;amon tobin
5890;30;9;pixies
5890;30;10;orbital
5890;30;11;nightmares on wax
5890;30;12;boards of canada
5890;30;13;radiohead
5890;30;14;underworld
5890;30;15;badly drawn boy
5890;30;16;venetian snares
5890;30;17;new order
5890;30;18;j dilla
5890;30;19;echo & the bunnymen
5890;30;20;frank zappa
5890;30;21;queens of the stone age
5890;30;22;talking heads
5890;30;23;nine inch nails
5890;30;24;pavement
5890;30;25;dizzee rascal
5890;30;26;david bowie
5890;30;27;yo la tengo
5890;30;28;cocteau twins
5890;30;29;the chemical brothers
5890;30;30;the dandy warhols
5891;10;1;madonna
5891;10;2;maria mena
5891;10;3;kelly clarkson
5891;10;4;celine dion
5891;10;5;andrew lloyd webber
5891;10;6;jennifer lopez
5891;10;7;mariah carey
5891;10;8;evanescence
5891;10;9;nelly furtado
5891;10;10;kent
5892;7;1;sage francis
5892;7;2;comeback kid
5892;7;3;all shall perish
5892;7;4;john mayer
5892;7;5;clueso
5892;7;6;the black dahlia murder
5892;7;7;maria mena
5893;30;1;the prodigy
5893;30;2;system of a down
5893;30;3;aimee mann
5893;30;4;faithless
5893;30;5;massive attack
5893;30;6;tricky
5893;30;7;morcheeba
5893;30;8;fatboy slim
5893;30;9;the chemical brothers
5893;30;10;aphex twin
5893;30;11;apocalyptica
5893;30;12;jethro tull
5893;30;13;rammstein
5893;30;14;r.e.m.
5893;30;15;bjork
5893;30;16;boards of canada
5893;30;17;the offspring
5893;30;18;simon & garfunkel
5893;30;19;nine inch nails
5893;30;20;high contrast
5893;30;21;ladytron
5893;30;22;eminem
5893;30;23;royksopp
5893;30;24;dream theater
5893;30;25;enigma
5893;30;26;orbital
5893;30;27;air
5893;30;28;dido
5893;30;29;blur
5893;30;30;bloodhound gang
5894;11;1;dark tranquillity
5894;11;2;in flames
5894;11;3;the haunted
5894;11;4;sonata arctica
5894;11;5;symphony x
5894;11;6;tool
5894;11;7;pain of salvation
5894;11;8;amon amarth
5894;11;9;stratovarius
5894;11;10;dream theater
5894;11;11;porcupine tree
5895;15;1;atmosphere
5895;15;2;wilco
5895;15;3;iron & wine
5895;15;4;bob dylan
5895;15;5;the new pornographers
5895;15;6;the beatles
5895;15;7;radiohead
5895;15;8;ray lamontagne
5895;15;9;bon iver
5895;15;10;johnny cash
5895;15;11;kanye west
5895;15;12;spoon
5895;15;13;arcade fire
5895;15;14;metric
5895;15;15;weezer
5896;8;1;burial
5896;8;2;high contrast
5896;8;3;dj shadow
5896;8;4;autechre
5896;8;5;boards of canada
5896;8;6;thievery corporation
5896;8;7;depeche mode
5896;8;8;daft punk
5897;14;1;minus the bear
5897;14;2;editors
5897;14;3;alesana
5897;14;4;modest mouse
5897;14;5;emery
5897;14;6;sigur ros
5897;14;7;god is an astronaut
5897;14;8;chiodos
5897;14;9;clap your hands say yeah
5897;14;10;paul van dyk
5897;14;11;silverstein
5897;14;12;keane
5897;14;13;story of the year
5897;14;14;ferry corsten
5898;8;1;jack johnson
5898;8;2;christina aguilera
5898;8;3;mando diao
5898;8;4;the beatles
5898;8;5;jethro tull
5898;8;6;bon jovi
5898;8;7;red hot chili peppers
5898;8;8;coldplay
5899;36;1;clueso
5899;36;2;coldplay
5899;36;3;radiohead
5899;36;4;the kooks
5899;36;5;incubus
5899;36;6;arctic monkeys
5899;36;7;placebo
5899;36;8;the streets
5899;36;9;bloc party
5899;36;10;ratatat
5899;36;11;oasis
5899;36;12;peter fox
5899;36;13;blink-182
5899;36;14;pearl jam
5899;36;15;nada surf
5899;36;16;travis
5899;36;17;system of a down
5899;36;18;keane
5899;36;19;the cardigans
5899;36;20;seeed
5899;36;21;calexico
5899;36;22;muse
5899;36;23;red hot chili peppers
5899;36;24;the subways
5899;36;25;farin urlaub
5899;36;26;avril lavigne
5899;36;27;rage against the machine
5899;36;28;linkin park
5899;36;29;sum 41
5899;36;30;justice
5899;36;31;brand new
5899;36;32;jimi hendrix
5899;36;33;the verve
5899;36;34;mgmt
5899;36;35;deichkind
5899;36;36;dashboard confessional
5900;7;1;pendulum
5900;7;2;the prodigy
5900;7;3;above & beyond
5900;7;4;daft punk
5900;7;5;gorillaz
5900;7;6;john coltrane
5900;7;7;booka shade
5901;1;1;justice
5902;33;1;bloc party
5902;33;2;thom yorke
5902;33;3;kings of leon
5902;33;4;interpol
5902;33;5;coldplay
5902;33;6;bright eyes
